,Year,State,state_mw,state_mw_2020,fed_mw,fed_mw_2020,effective_mw,effective_mw_2020,prisoner_count,state_population,violent_crime,murder,robbery,burglary,incarceration_rate,rate_rank,avg_rate_of_year,viol_crime_rate
153,2004,Arkansas,5.15,7.05,5.15,7.05,5.15,7.05,12577.0,2750000.0,13814.0,176.0,2372.0,30151.0,0.0045734546,Medium,0.003959318,0.0050232727
154,2004,California,6.75,9.24,5.15,7.05,6.75,9.24,163939.0,35842040.0,189175.0,2392.0,61768.0,245903.0,0.0045739305,Medium,0.003959318,0.0052780197
155,2004,Colorado,5.15,7.05,5.15,7.05,5.15,7.05,19655.0,4601821.0,17121.0,201.0,3739.0,33010.0,0.004271135,Medium,0.003959318,0.0037204837
156,2004,Connecticut,7.1,9.72,5.15,7.05,7.1,9.72,17993.0,3498966.0,10113.0,100.0,4188.0,15959.0,0.0051423763,High,0.003959318,0.0028902825
157,2004,Delaware,6.15,8.42,5.15,7.05,6.15,8.42,6753.0,830069.0,5105.0,28.0,1343.0,5669.0,0.008135469,Unusually High,0.003959318,0.006150091
158,2004,Florida,0.0,0.0,5.15,7.05,5.15,7.05,83165.0,17385430.0,123754.0,946.0,29997.0,166332.0,0.0047836034,Medium,0.003959318,0.0071182596
159,2004,Georgia,5.15,7.05,5.15,7.05,5.15,7.05,51104.0,8918129.0,40217.0,613.0,13656.0,82992.0,0.00573035,High,0.003959318,0.004509578
160,2004,Hawaii,6.25,8.56,5.15,7.05,6.25,8.56,5555.0,1262124.0,3213.0,33.0,944.0,10827.0,0.004401311,Medium,0.003959318,0.0025457086
161,2004,Idaho,5.15,7.05,5.15,7.05,5.15,7.05,5758.0,1395140.0,3452.0,31.0,241.0,7671.0,0.0041271844,Medium,0.003959318,0.0024743036
162,2004,Illinois,5.5,7.53,5.15,7.05,5.5,7.53,44054.0,12712016.0,69365.0,780.0,22582.0,76088.0,0.00346554,Medium,0.003959318,0.0054566483
163,2004,Indiana,5.15,7.05,5.15,7.05,5.15,7.05,21984.0,6226537.0,20294.0,316.0,6373.0,42168.0,0.0035306944,Medium,0.003959318,0.0032592756
164,2004,Iowa,5.15,7.05,5.15,7.05,5.15,7.05,8525.0,2952904.0,8499.0,44.0,1160.0,17928.0,0.0028869885,Low,0.003959318,0.0028781837
165,2004,Kansas,2.65,3.63,5.15,7.05,5.15,7.05,8991.0,2733697.0,10330.0,122.0,1812.0,20146.0,0.0032889526,Medium,0.003959318,0.0037787654
166,2004,Kentucky,5.15,7.05,5.15,7.05,5.15,7.05,13322.0,4141835.0,10152.0,236.0,3268.0,25902.0,0.0032164487,Medium,0.003959318,0.0024510876
167,2004,Louisiana,0.0,0.0,5.15,7.05,5.15,7.05,19470.0,4506685.0,28844.0,574.0,6564.0,45359.0,0.0043202485,Medium,0.003959318,0.00640027
168,2004,Maine,6.25,8.56,5.15,7.05,6.25,8.56,2013.0,1314985.0,1364.0,18.0,289.0,6341.0,0.001530816,Low,0.003959318,0.0010372741
169,2004,Maryland,5.15,7.05,5.15,7.05,5.15,7.05,23289.0,5561332.0,38961.0,521.0,12772.0,36704.0,0.004187666,Medium,0.003959318,0.0070056957
170,2004,Massachusetts,6.75,9.24,5.15,7.05,6.75,9.24,9825.0,6407382.0,29489.0,171.0,7484.0,34497.0,0.0015333876,Low,0.003959318,0.0046023475
171,2004,Michigan,5.15,7.05,5.15,7.05,5.15,7.05,48831.0,10104206.0,49737.0,643.0,11336.0,64233.0,0.00483274,Medium,0.003959318,0.0049224054
172,2004,Minnesota,4.9,6.71,5.15,7.05,5.15,7.05,7983.0,5096546.0,13751.0,113.0,4070.0,28048.0,0.0015663549,Low,0.003959318,0.0026981018
173,2004,Mississippi,0.0,0.0,5.15,7.05,5.15,7.05,16359.0,2900768.0,8568.0,227.0,2503.0,27661.0,0.005639541,High,0.003959318,0.0029537005
174,2004,Missouri,5.15,7.05,5.15,7.05,5.15,7.05,30682.0,5759532.0,28226.0,354.0,6630.0,40472.0,0.005327169,High,0.003959318,0.0049007456
175,2004,Montana,4.0,5.48,5.15,7.05,5.15,7.05,2703.0,926920.0,2723.0,30.0,233.0,3515.0,0.0029161093,Low,0.003959318,0.0029376862
176,2004,Nebraska,5.15,7.05,5.15,7.05,5.15,7.05,4137.0,1747704.0,5393.0,40.0,1138.0,9826.0,0.0023671056,Low,0.003959318,0.0030857627
177,2004,Nevada,5.15,7.05,5.15,7.05,5.15,7.05,11033.0,2332898.0,14379.0,172.0,4905.0,23142.0,0.004729311,Medium,0.003959318,0.0061635785
178,2004,New Hampshire,5.15,7.05,5.15,7.05,5.15,7.05,2443.0,1299169.0,2202.0,17.0,500.0,4979.0,0.0018804328,Low,0.003959318,0.0016949296
179,2004,New Jersey,5.15,7.05,5.15,7.05,5.15,7.05,25435.0,8685166.0,30943.0,392.0,13076.0,41030.0,0.0029285566,Low,0.003959318,0.0035627414
180,2004,New Mexico,5.15,7.05,5.15,7.05,5.15,7.05,6403.0,1903006.0,13081.0,169.0,2062.0,19924.0,0.0033646768,Medium,0.003959318,0.006873862
181,2004,New York,5.15,7.05,5.15,7.05,5.15,7.05,64024.0,19280728.0,84914.0,889.0,33506.0,70696.0,0.0033206216,Medium,0.003959318,0.0044040866
182,2004,North Carolina,5.15,7.05,5.15,7.05,5.15,7.05,35544.0,8540468.0,38244.0,532.0,11782.0,101193.0,0.004161833,Medium,0.003959318,0.004477975
183,2004,North Dakota,5.15,7.05,5.15,7.05,5.15,7.05,1130.0,636308.0,558.0,8.0,43.0,2040.0,0.0017758695,Low,0.003959318,0.0008769338
184,2004,Ohio,2.8,3.83,5.15,7.05,5.15,7.05,44150.0,11450143.0,38787.0,506.0,17429.0,96518.0,0.003855847,Medium,0.003959318,0.0033874686
185,2004,Oklahoma,2.0,2.74,5.15,7.05,5.15,7.05,22621.0,3523546.0,17635.0,186.0,3090.0,35244.0,0.006419953,High,0.003959318,0.0050049014
186,2004,Oregon,7.05,9.65,5.15,7.05,7.05,9.65,12652.0,3591363.0,10724.0,90.0,2751.0,30072.0,0.0035228964,Medium,0.003959318,0.002986053
187,2004,Pennsylvania,5.15,7.05,5.15,7.05,5.15,7.05,40506.0,12394471.0,50998.0,650.0,18474.0,54443.0,0.00326807,Medium,0.003959318,0.0041145766
188,2004,Rhode Island,6.75,9.24,5.15,7.05,6.75,9.24,3169.0,1079916.0,2673.0,26.0,731.0,5465.0,0.0029344875,Low,0.003959318,0.0024751925
189,2004,South Carolina,0.0,0.0,5.15,7.05,5.15,7.05,22650.0,4197892.0,33160.0,286.0,5468.0,43739.0,0.005395565,High,0.003959318,0.007899202
190,2004,South Dakota,5.15,7.05,5.15,7.05,5.15,7.05,3053.0,770621.0,1319.0,17.0,112.0,3148.0,0.00396174,Medium,0.003959318,0.0017116066
191,2004,Tennessee,0.0,0.0,5.15,7.05,5.15,7.05,19331.0,5893298.0,41113.0,357.0,8863.0,60386.0,0.0032801668,Medium,0.003959318,0.0069762296
192,2004,Texas,5.15,7.05,5.15,7.05,5.15,7.05,156682.0,22471548.0,121554.0,1364.0,35817.0,220118.0,0.0069724615,High,0.003959318,0.0054092403
193,2004,Utah,5.15,7.05,5.15,7.05,5.15,7.05,4720.0,2420708.0,5647.0,46.0,1236.0,15225.0,0.0019498428,Low,0.003959318,0.0023327887
194,2004,Vermont,6.75,9.24,5.15,7.05,6.75,9.24,1968.0,621233.0,713.0,16.0,78.0,3435.0,0.0031678935,Medium,0.003959318,0.0011477175
195,2004,Virginia,5.15,7.05,5.15,7.05,5.15,7.05,31072.0,7481332.0,20608.0,390.0,6899.0,28759.0,0.004153271,Medium,0.003959318,0.0027545898
196,2004,Washington,7.16,9.8,5.15,7.05,7.16,9.8,16503.0,6207046.0,21330.0,190.0,5866.0,60632.0,0.0026587527,Low,0.003959318,0.0034364173
197,2004,West Virginia,5.15,7.05,5.15,7.05,5.15,7.05,3990.0,1812548.0,5110.0,68.0,774.0,10994.0,0.002201321,Low,0.003959318,0.0028192357
198,2004,Wisconsin,5.15,7.05,5.15,7.05,5.15,7.05,22152.0,5503533.0,11548.0,154.0,4067.0,23854.0,0.004025051,Medium,0.003959318,0.0020982884
199,2004,Wyoming,5.15,7.05,5.15,7.05,5.15,7.05,1765.0,505887.0,1163.0,11.0,67.0,2738.0,0.0034889213,Medium,0.003959318,0.0022989323
200,2005,Alabama,0.0,0.0,5.15,6.82,5.15,6.82,24315.0,4548327.0,19678.0,374.0,6447.0,43473.0,0.0053459215,High,0.004012771,0.004326426
201,2005,Alaska,7.15,9.47,5.15,6.82,7.15,9.47,4798.0,663253.0,4194.0,32.0,537.0,4131.0,0.007234042,Unusually High,0.004012771,0.006323379
202,2005,Arizona,0.0,0.0,5.15,6.82,5.15,6.82,33345.0,5953007.0,30478.0,445.0,8579.0,56328.0,0.0056013707,High,0.004012771,0.0051197656
203,2005,Arkansas,5.15,6.82,5.15,6.82,5.15,6.82,12455.0,2775708.0,14670.0,189.0,2532.0,30118.0,0.0044871434,Medium,0.004012771,0.0052851383
204,2005,California,6.75,8.94,5.15,6.82,6.75,8.94,168035.0,36154148.0,190178.0,2503.0,63622.0,250521.0,0.004647738,Medium,0.004012771,0.005260199
205,2005,Colorado,5.15,6.82,5.15,6.82,5.15,6.82,21063.0,4663295.0,18498.0,173.0,3948.0,34746.0,0.004516763,Medium,0.004012771,0.003966723
206,2005,Connecticut,7.1,9.4,5.15,6.82,7.1,9.4,17928.0,3500701.0,9542.0,105.0,3933.0,15245.0,0.00512126,High,0.004012771,0.0027257397
207,2005,Delaware,6.15,8.15,5.15,6.82,6.15,8.15,6788.0,841741.0,5332.0,37.0,1306.0,5811.0,0.008064238,Unusually High,0.004012771,0.00633449
208,2005,Florida,0.0,0.0,5.15,6.82,5.15,6.82,86559.0,17768192.0,125957.0,883.0,30141.0,164783.0,0.0048715705,Medium,0.004012771,0.007088904
209,2005,Georgia,5.15,6.82,5.15,6.82,5.15,6.82,48749.0,9132553.0,40725.0,564.0,14041.0,84463.0,0.0053379377,High,0.004012771,0.0044593224
210,2005,Hawaii,6.25,8.28,5.15,6.82,6.25,8.28,5739.0,1273278.0,3253.0,24.0,1001.0,9792.0,0.004507264,Medium,0.004012771,0.0025548232
211,2005,Idaho,5.15,6.82,5.15,6.82,5.15,6.82,6249.0,1429367.0,3670.0,35.0,266.0,8066.0,0.004371865,Medium,0.004012771,0.0025675702
212,2005,Illinois,6.5,8.61,5.15,6.82,6.5,8.61,44919.0,12765427.0,70496.0,770.0,23255.0,77635.0,0.0035188012,Medium,0.004012771,0.005522416
213,2005,Indiana,5.15,6.82,5.15,6.82,5.15,6.82,22760.0,6266019.0,20302.0,356.0,6809.0,43756.0,0.0036322903,Medium,0.004012771,0.0032400158
214,2005,Iowa,5.15,6.82,5.15,6.82,5.15,6.82,8737.0,2965524.0,8697.0,40.0,1153.0,18147.0,0.002946191,Low,0.004012771,0.0029327027
215,2005,Kansas,2.65,3.51,5.15,6.82,5.15,6.82,9090.0,2748172.0,10701.0,101.0,1795.0,19028.0,0.0033076531,Medium,0.004012771,0.003893861
216,2005,Kentucky,5.15,6.82,5.15,6.82,5.15,6.82,14904.0,4172608.0,11134.0,190.0,3690.0,26458.0,0.0035718668,Medium,0.004012771,0.0026683551
217,2005,Louisiana,0.0,0.0,5.15,6.82,5.15,6.82,19371.0,4507331.0,26889.0,450.0,5337.0,39382.0,0.0042976653,Medium,0.004012771,0.0059656147
218,2005,Maine,6.35,8.41,5.15,6.82,6.35,8.41,1970.0,1318220.0,1483.0,19.0,323.0,6323.0,0.0014944394,Low,0.004012771,0.0011250019
219,2005,Maryland,5.15,6.82,5.15,6.82,5.15,6.82,22553.0,5589599.0,39369.0,552.0,14378.0,35922.0,0.0040348154,Medium,0.004012771,0.00704326
220,2005,Massachusetts,6.75,8.94,5.15,6.82,6.75,8.94,10348.0,6433367.0,29644.0,178.0,7837.0,34728.0,0.001608489,Low,0.004012771,0.0046078516
221,2005,Michigan,5.15,6.82,5.15,6.82,5.15,6.82,49493.0,10100833.0,55936.0,629.0,13348.0,70527.0,0.004899893,Medium,0.004012771,0.005537761
222,2005,Minnesota,4.9,6.49,5.15,6.82,5.15,6.82,8718.0,5126739.0,15243.0,115.0,4724.0,29716.0,0.0017004962,Low,0.004012771,0.002973235
223,2005,Mississippi,0.0,0.0,5.15,6.82,5.15,6.82,16089.0,2908496.0,8131.0,214.0,2405.0,26866.0,0.005531725,High,0.004012771,0.002795603
224,2005,Missouri,5.15,6.82,5.15,6.82,5.15,6.82,30415.0,5797703.0,30477.0,402.0,7196.0,42822.0,0.005246043,High,0.004012771,0.005256737
225,2005,Montana,4.0,5.3,5.15,6.82,5.15,6.82,2822.0,934737.0,2634.0,18.0,177.0,3642.0,0.0030190311,Medium,0.004012771,0.002817905
226,2005,Nebraska,5.15,6.82,5.15,6.82,5.15,6.82,4405.0,1758163.0,5052.0,44.0,1040.0,9408.0,0.0025054559,Low,0.004012771,0.0028734538
227,2005,Nevada,5.15,6.82,5.15,6.82,5.15,6.82,11662.0,2412301.0,14654.0,206.0,4702.0,23481.0,0.0048343884,Medium,0.004012771,0.006074698
228,2005,New Hampshire,5.15,6.82,5.15,6.82,5.15,6.82,2423.0,1306819.0,1761.0,19.0,365.0,4192.0,0.0018541205,Low,0.004012771,0.0013475469
229,2005,New Jersey,5.15,6.82,5.15,6.82,5.15,6.82,25619.0,8703150.0,30919.0,417.0,13215.0,38980.0,0.0029436469,Low,0.004012771,0.0035526217
230,2005,New Mexico,5.15,6.82,5.15,6.82,5.15,6.82,6571.0,1925985.0,12448.0,144.0,1893.0,20939.0,0.0034117608,Medium,0.004012771,0.0064631863
231,2005,New York,6.0,7.95,5.15,6.82,6.0,7.95,63032.0,19315720.0,85839.0,874.0,35179.0,68034.0,0.0032632488,Medium,0.004012771,0.004443997
232,2005,North Carolina,5.15,6.82,5.15,6.82,5.15,6.82,36646.0,8672459.0,40650.0,585.0,12635.0,104298.0,0.0042255605,Medium,0.004012771,0.004687252
233,2005,North Dakota,5.15,6.82,5.15,6.82,5.15,6.82,1318.0,634605.0,706.0,12.0,54.0,2043.0,0.0020768824,Low,0.004012771,0.001112503
234,2005,Ohio,2.8,3.71,5.15,6.82,5.15,6.82,45189.0,11470685.0,40162.0,590.0,18673.0,100183.0,0.0039395206,Medium,0.004012771,0.003501273
235,2005,Oklahoma,2.0,2.65,5.15,6.82,5.15,6.82,22907.0,3543442.0,18044.0,187.0,3230.0,35692.0,0.0064646183,High,0.004012771,0.005092224
236,2005,Oregon,7.25,9.6,5.15,6.82,7.25,9.6,12887.0,3638871.0,10444.0,80.0,2478.0,27621.0,0.003541483,Medium,0.004012771,0.002870121
237,2005,Pennsylvania,5.15,6.82,5.15,6.82,5.15,6.82,41941.0,12405348.0,52761.0,756.0,19214.0,56134.0,0.0033808805,Medium,0.004012771,0.0042530852
238,2005,Rhode Island,6.75,8.94,5.15,6.82,6.75,8.94,3414.0,1073579.0,2710.0,34.0,776.0,5319.0,0.0031800175,Medium,0.004012771,0.002524267
239,2005,South Carolina,0.0,0.0,5.15,6.82,5.15,6.82,22456.0,4246933.0,32590.0,314.0,5657.0,42741.0,0.0052875807,High,0.004012771,0.007673773
240,2005,South Dakota,5.15,6.82,5.15,6.82,5.15,6.82,3346.0,774883.0,1387.0,18.0,145.0,2505.0,0.004318071,Medium,0.004012771,0.0017899476
241,2005,Tennessee,0.0,0.0,5.15,6.82,5.15,6.82,19270.0,5955745.0,45104.0,431.0,10009.0,61508.0,0.0032355315,Medium,0.004012771,0.007573192
242,2005,Texas,5.15,6.82,5.15,6.82,5.15,6.82,157081.0,22928508.0,121091.0,1407.0,35790.0,219828.0,0.006850904,High,0.004012771,0.005281242
243,2005,Utah,5.15,6.82,5.15,6.82,5.15,6.82,5058.0,2490334.0,5612.0,56.0,1095.0,14971.0,0.002031053,Low,0.004012771,0.002253513
244,2005,Vermont,7.0,9.27,5.15,6.82,7.0,9.27,2078.0,622387.0,782.0,8.0,76.0,3185.0,0.0033387586,Medium,0.004012771,0.001256453
245,2005,Virginia,5.15,6.82,5.15,6.82,5.15,6.82,30722.0,7564327.0,21434.0,458.0,7495.0,29829.0,0.004061432,Medium,0.004012771,0.0028335634
246,2005,Washington,7.35,9.73,5.15,6.82,7.35,9.73,16781.0,6291899.0,21745.0,205.0,5788.0,60343.0,0.0026670804,Low,0.004012771,0.0034560312
247,2005,West Virginia,5.15,6.82,5.15,6.82,5.15,6.82,4036.0,1814083.0,4968.0,82.0,816.0,11334.0,0.0022248155,Low,0.004012771,0.0027385736
248,2005,Wisconsin,5.15,6.82,5.15,6.82,5.15,6.82,21921.0,5527644.0,13367.0,206.0,4555.0,24448.0,0.0039657042,Medium,0.004012771,0.0024182093
249,2005,Wyoming,5.15,6.82,5.15,6.82,5.15,6.82,2096.0,508798.0,1172.0,14.0,78.0,2426.0,0.004119513,Medium,0.004012771,0.002303468
250,2006,Alabama,0.0,0.0,5.15,6.61,5.15,6.61,24103.0,4599030.0,19553.0,382.0,7062.0,44780.0,0.005240888,High,0.004093415,0.0042515486
251,2006,Alaska,7.15,9.17,5.15,6.61,7.15,9.17,5052.0,670053.0,4610.0,36.0,600.0,4155.0,0.007539702,Unusually High,0.004093415,0.006880053
252,2006,Arizona,0.0,0.0,5.15,6.61,5.15,6.61,35752.0,6166318.0,33456.0,533.0,9491.0,59418.0,0.0057979496,High,0.004093415,0.005425604
253,2006,Arkansas,5.15,6.61,5.15,6.61,5.15,6.61,12854.0,2810872.0,15538.0,205.0,2749.0,31864.0,0.004572958,Medium,0.004093415,0.005527822
254,2006,California,6.75,8.66,5.15,6.61,6.75,8.66,172298.0,36457548.0,194483.0,2486.0,71142.0,247230.0,0.00472599,Medium,0.004093415,0.005334506
255,2006,Colorado,5.15,6.61,5.15,6.61,5.15,6.61,22051.0,4753377.0,18794.0,171.0,3824.0,32411.0,0.004639018,Medium,0.004093415,0.0039538206
256,2006,Connecticut,7.4,9.49,5.15,6.61,7.4,9.49,18902.0,3504809.0,10505.0,137.0,4460.0,15583.0,0.0053931614,High,0.004093415,0.0029973104
257,2006,Delaware,6.15,7.89,5.15,6.61,6.15,7.89,7021.0,853476.0,5983.0,42.0,1791.0,6337.0,0.008226359,Unusually High,0.004093415,0.0070101563
258,2006,Florida,6.4,8.21,5.15,6.61,6.4,8.21,90377.0,18089888.0,129602.0,1129.0,34147.0,170873.0,0.0049959957,Medium,0.004093415,0.007164334
259,2006,Georgia,5.15,6.61,5.15,6.61,5.15,6.61,52792.0,9363941.0,44754.0,605.0,15511.0,85140.0,0.005637797,High,0.004093415,0.004779398
260,2006,Hawaii,6.75,8.66,5.15,6.61,6.75,8.66,5510.0,1285498.0,3608.0,21.0,1144.0,8724.0,0.0042862766,Medium,0.004093415,0.0028066945
261,2006,Idaho,5.15,6.61,5.15,6.61,5.15,6.61,6665.0,1466465.0,3666.0,35.0,294.0,7545.0,0.004544943,Medium,0.004093415,0.0024998891
262,2006,Illinois,6.5,8.34,5.15,6.61,6.5,8.34,45106.0,12831970.0,69498.0,780.0,23782.0,77259.0,0.0035151266,Medium,0.004093415,0.005416004
263,2006,Indiana,5.15,6.61,5.15,6.61,5.15,6.61,24901.0,6313520.0,20303.0,361.0,7175.0,45538.0,0.0039440757,Medium,0.004093415,0.0032157972
264,2006,Iowa,5.15,6.61,5.15,6.61,5.15,6.61,8838.0,2982085.0,8521.0,55.0,1309.0,18160.0,0.0029636982,Low,0.004093415,0.0028573968
265,2006,Kansas,2.65,3.4,5.15,6.61,5.15,6.61,8833.0,2764075.0,11960.0,125.0,1878.0,20086.0,0.0031956441,Medium,0.004093415,0.0043269447
266,2006,Kentucky,5.15,6.61,5.15,6.61,5.15,6.61,15589.0,4206074.0,11361.0,173.0,3850.0,27867.0,0.0037063067,Medium,0.004093415,0.0027010937
267,2006,Louisiana,0.0,0.0,5.15,6.61,5.15,6.61,20815.0,4287768.0,30923.0,555.0,5928.0,46703.0,0.0048545073,Medium,0.004093415,0.0072119106
268,2006,Maine,6.5,8.34,5.15,6.61,6.5,8.34,2083.0,1321574.0,1533.0,23.0,383.0,6846.0,0.0015761509,Low,0.004093415,0.0011599804
269,2006,Maryland,5.15,6.61,5.15,6.61,5.15,6.61,22662.0,5615727.0,38111.0,546.0,14376.0,37459.0,0.0040354524,Medium,0.004093415,0.006786477
270,2006,Massachusetts,6.75,8.66,5.15,6.61,6.75,8.66,10773.0,6437193.0,32217.0,188.0,8080.0,35243.0,0.0016735556,Low,0.004093415,0.0050048213
271,2006,Michigan,5.15,6.61,5.15,6.61,5.15,6.61,51515.0,10095643.0,56981.0,721.0,14229.0,76313.0,0.0051026964,High,0.004093415,0.005644118
272,2006,Minnesota,5.25,6.74,5.15,6.61,5.25,6.74,8814.0,5167101.0,16042.0,126.0,5441.0,30306.0,0.001705792,Low,0.004093415,0.0031046423
273,2006,Mississippi,0.0,0.0,5.15,6.61,5.15,6.61,16384.0,2910540.0,9076.0,231.0,3259.0,27117.0,0.005629196,High,0.004093415,0.0031183218
274,2006,Missouri,5.15,6.61,5.15,6.61,5.15,6.61,30116.0,5842713.0,31897.0,369.0,7597.0,44734.0,0.0051544546,High,0.004093415,0.005459279
275,2006,Montana,4.0,5.13,5.15,6.61,5.15,6.61,2948.0,944632.0,3564.0,33.0,233.0,3380.0,0.003120792,Medium,0.004093415,0.0037728979
276,2006,Nebraska,5.15,6.61,5.15,6.61,5.15,6.61,4399.0,1768331.0,5197.0,51.0,1136.0,9535.0,0.0024876564,Low,0.004093415,0.0029389295
277,2006,Nevada,5.15,6.61,5.15,6.61,5.15,6.61,12754.0,2495529.0,18687.0,226.0,7038.0,24902.0,0.00511074,High,0.004093415,0.007488192
278,2006,New Hampshire,5.15,6.61,5.15,6.61,5.15,6.61,2676.0,1314895.0,1785.0,13.0,435.0,4395.0,0.0020351436,Low,0.004093415,0.0013575228
279,2006,New Jersey,6.15,7.89,5.15,6.61,6.15,7.89,25554.0,8724560.0,30550.0,427.0,13360.0,39384.0,0.002928973,Low,0.004093415,0.0035016092
280,2006,New Mexico,5.15,6.61,5.15,6.61,5.15,6.61,6639.0,1954599.0,12797.0,134.0,2095.0,20906.0,0.0033966047,Medium,0.004093415,0.006547123
281,2006,New York,6.75,8.66,5.15,6.61,6.75,8.66,63538.0,19306184.0,84016.0,922.0,34459.0,68617.0,0.0032910698,Medium,0.004093415,0.0043517663
282,2006,North Carolina,5.15,6.61,5.15,6.61,5.15,6.61,37725.0,8856505.0,42088.0,539.0,13468.0,107333.0,0.0042595807,Medium,0.004093415,0.004752213
283,2006,North Dakota,5.15,6.61,5.15,6.61,5.15,6.61,1337.0,635867.0,1255.0,14.0,75.0,2601.0,0.002102641,Low,0.004093415,0.0019736832
284,2006,Ohio,2.8,3.59,5.15,6.61,5.15,6.61,48482.0,11478006.0,41491.0,560.0,19418.0,105639.0,0.0042239046,Medium,0.004093415,0.0036148266
285,2006,Oklahoma,2.0,2.57,5.15,6.61,5.15,6.61,22873.0,3579212.0,17905.0,210.0,3145.0,34437.0,0.006390513,High,0.004093415,0.0050024977
286,2006,Oregon,7.5,9.62,5.15,6.61,7.5,9.62,13191.0,3700758.0,10534.0,88.0,2711.0,24324.0,0.003564405,Medium,0.004093415,0.0028464438
287,2006,Pennsylvania,5.15,6.61,5.15,6.61,5.15,6.61,43971.0,12440621.0,55028.0,741.0,21095.0,57739.0,0.0035344698,Medium,0.004093415,0.004423252
288,2006,Rhode Island,6.75,8.66,5.15,6.61,6.75,8.66,3713.0,1067610.0,2460.0,27.0,740.0,5453.0,0.0034778619,Medium,0.004093415,0.0023042122
289,2006,South Carolina,0.0,0.0,5.15,6.61,5.15,6.61,22930.0,4321249.0,33322.0,362.0,5902.0,42952.0,0.005306336,High,0.004093415,0.0077111963
290,2006,South Dakota,5.15,6.61,5.15,6.61,5.15,6.61,3316.0,781919.0,2071.0,30.0,158.0,3024.0,0.0042408486,Medium,0.004093415,0.002648612
291,2006,Tennessee,0.0,0.0,5.15,6.61,5.15,6.61,19312.0,6038803.0,46043.0,419.0,11143.0,63024.0,0.0031979848,Medium,0.004093415,0.007624524
292,2006,Texas,5.15,6.61,5.15,6.61,5.15,6.61,158510.0,23507784.0,121602.0,1386.0,37256.0,215710.0,0.0067428728,High,0.004093415,0.00517284
293,2006,Utah,5.15,6.61,5.15,6.61,5.15,6.61,5031.0,2550063.0,5771.0,51.0,1242.0,14721.0,0.0019728923,Low,0.004093415,0.0022630813
294,2006,Vermont,7.25,9.3,5.15,6.61,7.25,9.3,2215.0,623908.0,905.0,14.0,114.0,3443.0,0.0035502028,Medium,0.004093415,0.0014505343
295,2006,Virginia,5.15,6.61,5.15,6.61,5.15,6.61,30823.0,7642884.0,21683.0,403.0,7779.0,32166.0,0.0040329015,Medium,0.004093415,0.002837018
296,2006,Washington,7.63,9.79,5.15,6.61,7.63,9.79,16827.0,6395798.0,22303.0,197.0,6424.0,58843.0,0.0026309462,Low,0.004093415,0.0034871332
297,2006,West Virginia,5.15,6.61,5.15,6.61,5.15,6.61,4367.0,1818470.0,5113.0,80.0,853.0,11579.0,0.0024014693,Low,0.004093415,0.0028117043
298,2006,Wisconsin,5.7,7.31,5.15,6.61,5.7,7.31,22564.0,5556506.0,15899.0,165.0,5564.0,27038.0,0.0040608253,Medium,0.004093415,0.0028613305
299,2006,Wyoming,5.15,6.61,5.15,6.61,5.15,6.61,2035.0,515004.0,1307.0,13.0,72.0,2322.0,0.0039514257,Medium,0.004093415,0.0025378445
300,2007,Alabama,0.0,0.0,5.15,6.42,5.15,6.42,25253.0,4627851.0,20775.0,412.0,7398.0,45379.0,0.005456744,High,0.0041217944,0.0044891248
301,2007,Alaska,7.15,8.92,5.15,6.42,7.15,8.92,5151.0,683478.0,4520.0,43.0,581.0,3734.0,0.007536453,Unusually High,0.0041217944,0.006613234
302,2007,Arizona,6.75,8.42,5.15,6.42,6.75,8.42,37700.0,6338755.0,32835.0,548.0,9764.0,59988.0,0.00594754,High,0.0041217944,0.0051800394
303,2007,Arkansas,6.25,7.8,5.15,6.42,6.25,7.8,13275.0,2834797.0,15226.0,198.0,3105.0,32035.0,0.004682875,Medium,0.0041217944,0.0053711077
304,2007,California,7.5,9.36,5.15,6.42,7.5,9.36,171444.0,36553216.0,191561.0,2262.0,70706.0,237850.0,0.004690258,Medium,0.0041217944,0.005240606
305,2007,Colorado,6.85,8.55,5.15,6.42,6.85,8.55,22666.0,4861515.0,17101.0,155.0,3461.0,28633.0,0.0046623326,Medium,0.0041217944,0.0035176277
306,2007,Connecticut,7.65,9.54,5.15,6.42,7.65,9.54,19438.0,3502309.0,10547.0,113.0,4303.0,15640.0,0.005550053,High,0.0041217944,0.0030114418
307,2007,Delaware,6.65,8.3,5.15,6.42,6.65,8.3,7110.0,864764.0,6100.0,39.0,1763.0,6420.0,0.008221896,Unusually High,0.0041217944,0.0070539475
308,2007,Florida,6.67,8.32,5.15,6.42,6.67,8.32,95187.0,18251244.0,131878.0,1202.0,38155.0,181836.0,0.0052153706,High,0.0041217944,0.0072256993
309,2007,Georgia,5.15,6.42,5.15,6.42,5.15,6.42,54256.0,9544750.0,46917.0,720.0,17291.0,90294.0,0.0056843814,High,0.0041217944,0.0049154772
310,2007,Hawaii,7.25,9.04,5.15,6.42,7.25,9.04,5457.0,1283388.0,3544.0,24.0,1122.0,9089.0,0.004252027,Medium,0.0041217944,0.0027614408
311,2007,Idaho,5.15,6.42,5.15,6.42,5.15,6.42,7055.0,1499402.0,3841.0,49.0,243.0,7131.0,0.0047052093,Medium,0.0041217944,0.002561688
